,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD
86,3866,opisProjektuEfekt,"<p dir=""ltr"" style=""MARGIN-RIGHT: 0px"" align=""justify""><font face=""Times New Roman""><font size=""3"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Realizacja niniejszego projektu badawczego, po proponowanej realizacji zakup&oacute;w sprzętu (chromatografu, miernika typu IMR 3000) oraz modernizacji aparatury badawczej będzie dawała możliwości aplikacyjne polegające na:&nbsp;<strong>&nbsp;</strong></font></font></p>
<blockquote dir=""ltr"" style=""MARGIN-RIGHT: 0px"">
<p align=""justify""><font face=""Times New Roman""><font size=""3""><strong>a) wrożeniu techniki CIM, CIM/SA oraz DIM do pozyskiwania katalizator&oacute;w</strong> metalicznych lub tlenkowych dla otrzymywania nowej generacji <strong>katalizatora typu DESONOX do niskoemisyjnego spalania węgla kamiennego, </strong></font></font></p>
<p align=""justify""><strong><font face=""Times New Roman"" size=""3"">b) zaproponowaniu wstępnej technologii produkcji nowej generacji katalizatora metodą bezściekową, a więc przyjazną środowisku.&nbsp;</font></strong></p>
</blockquote>
<p align=""justify""><font face=""Times New Roman"" size=""3"">Wyniki naszych badań będą opublikowane w czasopismach naukowych o światowym zasięgu&nbsp; (24 pkt) z Impact Factorem: </font></p>
<blockquote dir=""ltr"" style=""MARGIN-RIGHT: 0px"">
<p align=""justify""><font face=""Times New Roman"" size=""3""><strong>Carbon, Catalysis Today, Fuel, Micro and Mesoporous Materials, Energy and Fuel</strong>. </font></p>
</blockquote>
<p align=""justify""><font face=""Times New Roman"" size=""3"">Autorzy zaprezentują wyniki w postaci komunikat&oacute;w i poster&oacute;w na międzynarodowych konferencjach i sympozjach:</font></p>
<p align=""justify""><font face=""Times New Roman"" size=""3"">w 2008 - <strong>ISSHAC 2008</strong> &ndash; (The 7th International Symposium Effects of Surface Heterogeneity in Adsorption and Catalysis on Solids) i <strong>CARBON 2008</strong> (The International Carbon Conference), </font></p>
<p align=""justify""><font face=""Times New Roman"" size=""3"">w 2009 - <strong>EUROPA-CAT-IX</strong>&nbsp;&nbsp;(The 9th&nbsp;European Congress on Catalysis) i <strong>CARBON 2009</strong> (The International Carbon Conference)<br /></font></p>
<p align=""justify""><font face=""Times New Roman"" size=""3"">oraz konferencjach krajowych: </font></p>
<p align=""justify""><font face=""Times New Roman"" size=""3""><strong>DENOX</strong> -International Seminar on Application of Catalysis in Environmental Protection (2008, 2010), </font></p>
<p align=""justify""><font face=""Times New Roman"" size=""3""><strong>Og&oacute;lnopolskich Kolokwiach Katalitycznych </strong>(2008, 2009, 2010),&nbsp;</font><font face=""Times New Roman"" size=""3"">&nbsp;</font></p>
<p align=""justify""><font face=""Times New Roman"" size=""3""><strong>Międzynarodowych Konferencjach Przer&oacute;bki Kopalin</strong> (2008, 2009, 2010)&nbsp;oraz</font></p>
<p align=""justify""><font face=""Times New Roman"" size=""3""><strong>Technologie Bezodpadowe i&nbsp;Zagospodarowanie Odpad&oacute;w w Przemyśle Chemicznym&nbsp;i Rolniczym</strong> (2009, 2010). <br /></font></p>",06/12/21,23,Wysokoaktywne zeolitowe i montmorillonitowe katalizatory odsiarczania i odazotowania gazów spalinowych z procesu spalania węgla kamiennego,"spalanie, węgiel kamienny, montmorillonit, zeolit, katalizator, odsiarczanie, odazotowanie, DESONOX, metoda DIM, metoda CIM, metoda CIM/AS",173
87,3926,opisProjektuEfekt,,07/01/30,23,System podwodnego monitoringu antyterrorystycznego portów morskich,"kartografia, monitoring podwodny, hydrolokacja, antyterroryzm",173
88,3971,opisProjektuEfekt,"<p style=""text-align: justify;""><font size=""2""><span style=""font-size: 10pt; font-family: &quot;Times New Roman&quot;;""><span style=""font-family: Arial;"">    Efektem podjętego problemu będą publikacje naukowe oraz referaty prezentowane na konferencjach krajowych i zagranicznych. Wynikiem projektu będzie także poszerzenie warsztatu badawczego o aplikację generującą warunki początkowe dla wykorzystanego w projekcie symulatora sieci ad hoc. Uzyskane wyniki umożliwią ponadto dalszy rozwój naukowy wykonawcy projektu. Planuje się też zakończenie rozprawy doktorskiej mgr inż. Grzegorza Sosnowskiego, o tematyce związanej z implementacją mechanizmów kierowania ruchem w sieciach ad hoc.</span></span></font></p>
<span style=""font-size: 10pt; font-family: &quot;Times New Roman&quot;;""> </span>",07/01/22,23,"Analiza wpływu głębokości struktury hierarchicznej sieci na stabilność topologii połączeń w wysoko mobilnych, bezprzewodowych sieciach ad hoc.","sieci ad hoc, kontrola topologii, routing, inżynieria ruchu",173
89,3973,opisProjektuEfekt,"<p class=""MsoNormal"" style=""TEXT-ALIGN: justify"">Podstawowym efektem prowadzonych prac będzie rozprawa doktorska. Cząstkowe efekty stanowić będą publikacje w czasopismach naukowych oraz referaty konferencyjne. Opracowany układ sterownika będzie wykorzystany w istniejącym laboratorium i&nbsp;umożliwi obr&oacute;bkę RTP materiał&oacute;w fotowoltaicznych (CIS) przez co poszerzone zostaną zakres badań oraz możliwości aparaturowe.</p>
<div style=""TEXT-ALIGN: justify""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: &quot;Times New Roman&quot;""></span></div>
<div style=""TEXT-ALIGN: justify""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: &quot;Times New Roman&quot;""></span></div>",07/01/30,23,Opracowanie modelu wspomagającego proces obróbki termicznej materiałów fotowoltaicznych,"Szybkie Procesy Termiczne (RTP), Selenizacja, Siarczki i selenki miedziowo-indowe (CIS), Sterowanie w oparciu o model (MBS), Sterowanie predykcyjne (MPC), Fotowoltaika.",183
90,4008,opisProjektuEfekt,"<div align=""justify""><font size=""4"">Wyniki badań zostaną opublikowane w czasopismach z zakresu farmakologii molekularnej lub biochemii lek&oacute;w. Planuje się także ich prezentację na krajowych zjazdach Polskiego Towarzystwa Biochemicznego w roku 2007, Polskiego Towarzystwa Farmaceutycznego w roku 2008 oraz na&nbsp;XX International Symposium on Medicinal Chemistry w Wiedniu w roku 2008.</font></div>
<div align=""justify""><font size=""4"">Wyniki badań będą wykorzystane do przygotowania rozprawy doktorskiej mgr Krzysztofa Kika pt. Biochemiczne podstawy cytotoksycznego i kardiotoksycznego&nbsp;działania formamidynowych pochodnych antracykliny. Przewidywany termin zakończenia częsci eksperymentalnej rozprawy&nbsp;&ndash; maj 2009.</font></div>",07/01/25,23,Biochemiczne podstawy cytotoksycznego i kardiotoksycznego działania formamidynowych pochodnych antracykliny,"antracykliny, cytotoksyczność, uszkodzenia DNA, topoizomeraza II, reduktywna aktywacja, kardiotoksyczność, glikozoaminoglikany",183
91,4057,opisProjektuEfekt,"<p>Opracowanie referat&oacute;w na konferencjach o zasięgu międzynarodowym 1) The Genetic and Evolutionary Computation Conference (GECCO-2007), 2) 13th IEEE IFAC International Conference on Methods and Models in Automation and Robotics (MMAR 2007)</p>
<p>Powstałe nowe procedury optymalizacji uwzględniające preferencje projektanta zostaną udokumentowane w spos&oacute;b umożliwiający ich p&oacute;źniejsze wykorzystanie.</p>
<p>Wnioskodawca traktuje proponowaną problematykę badań jako fragment przyszłej rozprawy habilitacyjnej</p>",07/01/30,23,Uwzględnienie preferencji w projektowaniu układów regulacji metodami ewolucyjnej optymalizacji wielokryterialnej,"synteza układów regulacji, optymalizacja wielokryterialna, algorytmy ewolucyjne, preferencje projektanta",173
92,4059,opisProjektuEfekt,"<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; TEXT-ALIGN: center"" align=""center""><strong style=""mso-bidi-font-weight: normal""><o:p><font face=""Times New Roman"" size=""3"">&nbsp;</font></o:p></strong></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 35.45pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify""><font face=""Times New Roman"" size=""3"">Wymiernym efektem realizacji podjętego problemu będzie rozprawa habilitacyjna, w postaci monografii, dotycząca wczesnych selekcji społeczno-szkolnych, publikacje naukowe oraz referaty na konferencjach w kraju i za granicą.</font></p>",07/01/29,23,Wczesne selekcje społeczno-szkolne. Studium porównawcze dwóch pierwszych klas," wczesne selekcje społeczno-szkolne, start szkolny, nierówności społeczne, nierówności edukacjne, szanse edukacyjne, różnicowanie się dróg szkolnych, kapitał społeczno-kulturowy, rodzice, wybory edukacyjne, sytuacja rodzinna, sytuacja szkolna, wzory zachowań, klasa szkolna, skład społeczny klasy, nauczyciel, dzieci, pierwszoklasiści, studium porównawcze",173
93,4115,opisProjektuEfekt,mizerny,,27,Słownik,idiomy,1
94,4120,opisProjektuEfekt,"<ol>
    <li>Oprogramowanie komputerowe do symulacji procesów przesiewania i dystrybucji powierzchniowej materiałów granularnych;</li>
    <li> Dwa stanowiska laboratoryjne do badania procesów wysiewu i przesiewania   </li>
    <li>Monografia  na temat modelowanie procesów transportu i dystrybucji materiałów granularnych w maszynach rolniczych”</li>
    <li>Referaty na 2 krajowych i 2 międzynarodowych konferencjach naukowych1</li>
    <li>Ukończenie jednej rozprawy doktorskiej: &quot;Modelowanie i badania ruchu materiału na tarczy rozsiewającej z uwzględnieniem wzajemnych oddziaływań granul”</li>
</ol>
<p style=""margin-bottom: 0cm;""><br /></p>",07/01/29,23,"Zastosowanie symulacji komputerowej metodą elementów dyskretnych do badania ruchu materiałów granularnych w maszynach, w aspekcie optymalizacji konstrukcji i regulacji zespołów roboczych maszyn do sortowania i powierzchniowej  dystrybucji kruszyw, nasion roślinnych i nawozów","modelowanie, ziarno, przesiewanie, rozsiewanie",173
95,4129,opisProjektuEfekt,"<p align=""justify""><font size=""4"">&nbsp;&nbsp; Wymiernym efektem projektu będzie monografia, kt&oacute;rej część stanowić będą wyniki przeprowadzonych&nbsp;badań. Ponadto w ramach realizacji projektu zostaną przygotowane publikacje naukowe w branżowych czasopismach krajowych i zagranicznych (m.in. European Transport), a także referaty na konferencje krajowe i zagraniczne.&nbsp;Efekty pracy zostaną też umieszczone w portalu internetowym poświęconemu szeroko pojętej jakości i doskonaleniu organizacji.&nbsp;Wyniki badań będą także przesłane do badanych przedsiębiorstw oraz do instytucji związanych z transportem w celu ich wykorzystania w praktyce. </font></p>",07/01/29,23,Perspektywy rozwoju pasażerskiej żeglugi promowej w Europie,"żegluga promowa, przewozy pasażerskie, transport morski",173
96,4165,opisProjektuEfekt,"<p align=""justify"">Wymiernym efektem prowadzonych badań będą publikacje wynik&oacute;w i doświadczeń zdobytych w trakcie realizacji projektu, ponadto zostaną przedstawione wnioski dotyczące możliwości wykorzystania sztucznych sieci neuronowych w omawianym zagadnieniu. Jeżeli wyniki badań będą zadowalające, w przyszłości zostanie zbudowane stanowisko laboratoryjne służące do badań parametr&oacute;w cieplnych materiał&oacute;w termoizolacyjnych. Przewiduje się r&oacute;wnież złożenie zgłoszenia patentowego. Wyniki otrzymane w ramach realizacji projektu mogą być także wykorzystane w rozprawie habilitacyjnej jednego z wykonawc&oacute;w.</p>",07/01/10,23,Określenie możliwości zastosowania sztucznych sieci neuronowych do wyznaczania parametrów cieplnych materiałów termoizolacyjnych w metodzie pomiarowej wykorzystującej sondę cieplną,"współczynnik przewodzenia ciepła, współczynnik wyrównywania temperatury, sieci neuronowe, materiały termoizolacyjne",183
97,4183,opisProjektuEfekt,"<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify""><font face=""Times New Roman"" size=""3"">Podstawowym efektem projektu jest opracowanie podstaw technologii produkcji i funkcjonalizowania nanorurek pozwalające na ich trwałę i homogeniczne w objętości dyspergowanie w roztworze wodnym. W trakcie realizacji projektu zakłada się prezentację wynik&oacute;w prowadzonych badań w postaci referat&oacute;w i plakat&oacute;w na krajowych i iędzynarodowych konferencjach naukowych oraz publikacje artykuł&oacute;w naukowych w czasopismach międzynarodowych i&nbsp;w czasopismach polskojęzycznych znajdujących się na liście filadelfijskiej. Prezentacja wynik&oacute;w w czasopismach polskojęzycznych ma służyć szerzeniu tej nowej tematyki w Polsce. </font></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify""><font face=""Times New Roman"" size=""3"">Efektem pracy będą też patenty, kt&oacute;re pozwolą na pełne zabezpieczenie własności intelektulnej wykonawc&oacute;w projektu i umożliwią w przyszłości prace rozwojowe przez sprzedaż licencji wybranemu producentowi będącego graczem w przemyśle medycznym. Z uwagi na istotne znaczenie naukowe i&nbsp;społeczne wynik&oacute;w,&nbsp;ta droga wydaje się być najbardziej racjonalna.</font></p>",07/01/30,23,Opracowanie technologii syntezy i funkcjonalizacji nanorurek węglowych do zastosowań biomedycznych,"nanobiotechnologia, zastosowania biomedyczne nanorurki węglowe stabilna dyspersja, funkcjonalizacja nanorurek węglowych",173
98,4203,opisProjektuEfekt,"<p align=""justify"">Dodatkowo uzyskane wyniki badań stanowić będą solidny zas&oacute;b wiedzy anatomicznej o <strong><u>charakterze poznawczym</u></strong> i niewątpliwie w znacznym stopniu przyczynią się do wyjaśnienia mechanizm&oacute;w leżących u podstaw funkcjonowania autonomicznego układu nerwowego. Rezultaty badań uzyskane w ramach projektu badawczego zostaną przedstawione na zagranicznych (lub krajowych) konferencjach naukowych oraz w formie <strong><u>1-2 prac oryginalnych</u></strong> opublikowanych w renomowanych czasopismach zachodnich z <strong><u>tzw. listy filadelfijskiej.</u></strong></p>",07/01/25,23,Wpływ hodowli in vitro na kodowanie chemiczne przywspółczulnych neuronów zwoju skrzydłowo-podniebiennego owcy,"plastyczność neuronów, hodowle neuronalne, immunocytochemia, kodowanie chemiczne, zwój skrzydłowo-podniebienny, owca",173
99,4265,opisProjektuEfekt,"<p align=""justify""><font size=""2"">Podstawowym efektem realizowanych badań będzie opracowanie modelu matematycznego młyna tarczowego do milenia mas makulaturowych. Zależności z tego modelu posłużą do opracowania programu symulacyjnego działania i optymalizacji pracy i konstrukcji młyna tarczowego. Program taki będzie m&oacute;gł być wykorzystany w papierniach wykorzystujących młyny przy przetwarzaniu mas papierniczych. <br />Przeprowadzone badania umożliwią intensywniejszy rozw&oacute;j naukowy wykonawc&oacute;w projektu. Planuje się wykorzystać wyniki badań w publikacjach naukowych oraz wydać monografię naukową dotyczącą teorii mielenia mas makulaturowych. Możliwe będzie r&oacute;wnież poprawne realizowanie działań kierunku opracowania rozprawy habilitacyjnej. <br /></font></p>",07/01/29,23,Energooszczędny proces rozdrabniania mas włóknistych w młynach,"masa makulurowa, młyn, rozdrabnianie, energooszczędność",173
100,4320,opisProjektuEfekt,"<strong style=""""><span style=""font-size: 10pt; font-family: Arial;"">Wymiernym efektem będzie przygotowanie pracy doktorskiej oraz udostępnienie modelu Polskiemu Towarzystwu Przyjaciół Fortyfikacji i służbom ochrony zabytków. Wyniki prac będą na bieżąco prezentowane na konferencjach naukowych i w publikacjach.<br /></span></strong>",07/01/23,23,Rewitalizacja krajobrazów fortyfikacyjnych jako przedmiot działania organizacji pozarządowych,"krajobraz fortyfikacyjny, partycypacja społeczna, organizacje pozarządowe, rewitalizacja",173
101,4321,opisProjektuEfekt,"<p align=""justify""><font face=""Times New Roman"" size=""3"">&nbsp;&nbsp;&nbsp;&nbsp;Efektem niniejszego projektu będą: publikacje naukowe, referaty&nbsp;głoszone podczas&nbsp;konferencji naukowych zar&oacute;wno w kraju jak i za granicą, opracowanie wdrożeń diagnostycznych dla wolnej praktyki lekarsko-weterynaryjnej i diagnostyk&oacute;w laboratoryjnych oraz przedstawienie sugestii dla producent&oacute;w karm dla ps&oacute;w odnośnie zalecanego stanu sanitarno-higienicznego dodawanego materiału paszowego pochodzenia roślinnego.&nbsp;</font></p>",07/01/22,23,Obraz zmian w wybranych tkankach u suk jako wynik krótkoterminowej mikotoksykozy zearalenowej,"zearalenon, suki, układ rozrodczy, układ immunologiczny, metabolizm",173
102,4329,opisProjektuEfekt,"<p>&nbsp;</p>
<p>Wyniki dotychczasowych&nbsp;badań zaprezentowałem w dwu artykułach naukowych&nbsp;(patrz wykaz publikacji). W roku 2007 planuję&nbsp;publikację kolejnych dwu artykuł&oacute;w, a także wygłoszenie referatu na&nbsp;Kongresie Mediewistycznym (w sekcji bizantyńskiej), organizowanym w Uniwersytecie Ł&oacute;dzkim, jesienią 2007 r. Rozprawa doktorska - efekt końcowy moich badań&nbsp;- zostanie ogłoszona drukiem w serii Byzantina Lodziensia. <br /><br /></p>
<p>&nbsp;</p>",07/01/30,23,Bunty i rozruchy w miastach wczesnego Bizancjum (IV w. n.e.),rozruchy; miasta; Bizancjum; wczesne Bizancjum,173
103,4335,opisProjektuEfekt,"<p class=""MsoNormal"" style=""text-align: justify;"">  </p>
<p style=""text-align: justify;"" class=""MsoNormal""><span style="""">Uzyskane wyniki pozwolą utworzenie klimatologii aerozolu dla obszaru Warszawy i okolic. Zostaną one zaprezentowane w postaci doniesień konferencyjnych oraz publikacji w czasopismach o zasięgu międzynarodowym.<o:p></o:p></span></p>
<p style=""text-align: justify;"" class=""MsoNormal""><span style="""">Baza danych z wynikami pomiarów zostanie udostępniona przez Internet przez interfejs WWW. Dostęp do danych będzie jednak kontrolowany przez wykonawców grantu.<o:p></o:p></span></p>",07/01/29,23,Badanie wpływu aglomeracji miejskiej na właściwości optyczne aerozolu.,"aerozol, właściwości optyczne, promieniowanie słoneczne",173
104,4337,opisProjektuEfekt,"<p class=""MsoNormal"" style=""text-align: justify; line-height: 150%;"">  </p>
<p style=""text-align: justify; line-height: 150%;"" class=""MsoNormal""><span style="""">Planowane jest przedstawienie wyników w formie posterów na corocznej konferencji Cognitive Neuroscience Society oraz na corocznej konferencji Society for Psychophysiological Research. Planowane jest także omówienie wyników badań w formie referatu dla Nijmegen Institute of Cognition i Max Planck Institute for Psycholinguistics w Nijmegen, jak również na corocznych międzynarodowych warsztatach psychofizjologicznych, odbywających się w Krakowie, na Uniwersytecie Jagiellońskim. Planowane jest także wysłanie wyników eksperymentów 1 i 2 do Journal of Cognitive Neuroscience lub Cognitive Brain Research, zaś wyników eksperymentu 3 do Brain and Language. </span><span style=""font-size: 11pt; line-height: 150%; font-family: Arial;""><o:p></o:p></span></p>
<p class=""MsoNormal"" style=""text-align: justify; line-height: 150%;""><span style=""""> </span><span style=""font-size: 11pt; line-height: 150%; font-family: Arial;""><o:p></o:p></span></p>",07/01/25,23,Poznawcze mechanizmy recepcji zdań - automatyczna predykcja informacji semantycznych na podstawie wskazówek syntaktycznych. Badania przy użyciu potencjałów wywołanych EEG na języku polskim,"psycholingwistyka, potencjały wywołane EEG, mechanizmy recepcji zdań, interakcja syntaktyki i semantyki w recepcji języka, automatyczna predykcja słów w czasie czytania zdań, komponent P600, komponent N400, komponent LAN, żywotność gramatyczna",183
105,4345,opisProjektuEfekt,"<p>Wymiernym, udokumentowanyn&nbsp;efektem&nbsp;podjętego problemu badawczego jest internetowa baza tworzona pod adresem: <a href=""http://www.dokument.slam.katowice.pl"" target=_blank>http://www.dokument.slam.katowice.pl</a></p>
<p><img alt="""" src=""/OSFImageLoader.do?idImageDB=3820"" /></p>
<p></p>
<p>Baza <em>Centrum Dokumentacji Dziej&oacute;w Medycyny i Farmacji G&oacute;rnego Śląska</em><br /><br />-&nbsp;jest już od roku testowana w Internecie (zanotowano przesżło 5500 odwiedzin),<br />- dla badań nad dziejami lecznictwa w regionie&nbsp;tworzyć bedzie nowoczesną platformę informacyjną,<br />-&nbsp;stanowi ważny ośrodek ogniskujący interdyscyplinarne badania prowadzone w partnerskich instytucjach, <br />- umożliwi znaczne obniżenie koszt&oacute;w badań o charakterze wieloośrodkowym,&nbsp;<br />-&nbsp;promować będzie&nbsp;bardzo bogate&nbsp;zasoby g&oacute;rnośląskich archiw&oacute;w (w zakresie tzw. medicinali&oacute;w).&nbsp;<br /><br />Struktura&nbsp;bazy,&nbsp;potwierdzająca słuszność przyjętych założeń i złożoność projektu, a&nbsp;jednoczesnie&nbsp;ukazujaca sprawność działania platformy informatycznej&nbsp;jest&nbsp;systematycznie napełniana i testowana. Funkcjonalnym pr&oacute;bom poddawane są następujące zadania badawcze: wprowadzanie sposobem on-line pełnych danych o źr&oacute;dłach archiwalnych, łączenie opis&oacute;w z właściwymi kategoriami i hasłami, stała aktualizacja materiał&oacute;w wcześniej opracowanych, dopełnianie poszczeg&oacute;lnych moduł&oacute;w informacjami wytwarzanymi na bieżąco. <br />Pierwsza prezentacja założeń programu bazy <em>Centrum</em>&nbsp;została przeprowadzona&nbsp;28 września 2005&nbsp;podczas X Sympozjum Polsko-Niemieckiego Towarzystwa Historii Medycyny we Frankfurcie nad Odrą i Słubicach, gdzie&nbsp;wzbudziła spore zainteresowanie uczestnik&oacute;w. Podjęte badania&nbsp;promują&nbsp;&nbsp;sesje naukowe (Katowice, Opole, Cieszyn) organizowane przez wsp&oacute;łwykonawc&oacute;w projektu&nbsp;oraz publikacje tychże.</p>",07/01/12,23,Baza internetowa biblioteki akademickiej informacyjną platformą naukową badań nad dziejami lecznictwa w regionie,Informacja naukowa - Internet - Górny Śląsk - Dzieje lecznictwa - Archiwa,173
106,4353,opisProjektuEfekt,"<font size=""3""><font face=""Times New Roman""></font> </font>
<p style=""margin: 0cm 0cm 0.0001pt; line-height: 150%;""><font size=""3"">    Realizacja przedstawionego projektu badawczego da możliwości aplikacyjne polegające na: <strong><span style=""font-weight: normal;""> <br />a) </span></strong>otrzymaniu nowej generacji <strong><span style=""font-weight: normal;"">katalizatorów dla procesu niskoemisyjnego spalania VOC i VOC-Cl, <br /> b) opracowaniu założeń technologicznych wytwarzania nowej generacji katalizatora. </span></strong></font></p>
<p style=""margin: 0cm 0cm 0.0001pt; line-height: 150%;""><font size=""3""><br /></font></p>
<p style=""margin: 0cm 0cm 0.0001pt; line-height: 150%;""><font size=""3"">    Wyniki badań będą zgłoszone do opublikowania w czasopismach naukowych o światowym zasięgu. <br /></font></p>
<p style=""margin: 0cm 0cm 0.0001pt; line-height: 150%;""><font size=""3""><br /></font></p>
<p style=""margin: 0cm 0cm 0.0001pt; line-height: 150%;""><font size=""3"">Autorzy zaprezentują wyniki na międzynarodowych konferencjach i sympozjach:<br /> <span lang=""EN-US"" style="""">- <strong><span style=""font-weight: normal;"">EUROPA-CAT-</span></strong> (European Congress on Catalysis) - <strong><span style=""font-weight: normal;""></span></strong><strong><span style=""font-weight: normal;"">IX</span></strong> (2009),<br /> - <strong><span style=""font-weight: normal;"">ISSHAC </span></strong> - (The  International Symposium Effects of Surface Heterogeneity in Adsorption and Catalysis on Solids) -  <strong><span style=""font-weight: normal;"">7th</span></strong> (<strong><span style=""font-weight: normal;"">200</span></strong><strong><span style=""font-weight: normal;"">9),</span></strong><span style=""""><br /> </span>- <strong><span style=""font-weight: normal;"">International Zeolite Conference</span></strong> - 16th (<strong><span style=""font-weight: normal;"">2008),</span></strong> <o:p></o:p></span></font></p>
<p style=""margin: 0cm 0cm 0.0001pt; line-height: 150%;""><font size=""3""><strong><span style=""font-weight: normal;"">- DENOX</span></strong> - International Seminar on Application of Catalysis in Environmental Protection - <strong><span style=""font-weight: normal;"">(2008)</span></strong>, (2009),<br /></font></p>
<p style=""margin: 0cm 0cm 0.0001pt; line-height: 150%;""><font size=""3"">oraz konferencjach krajowych: </font></p>
<p style=""margin: 0cm 0cm 0.0001pt; line-height: 150%;""><font size=""3""><strong><span style=""font-weight: normal;"" /></strong>- <strong><span style=""font-weight: normal;"">Ogólnopolskie Kolokwium Katalityczne - 2008, 2009</span></strong>, <br /> <strong><span style=""font-weight: normal;"">- Technologie Bezodpadowe i Zagospodarowanie Odpadów w Przemyśle Chemicznym i Rolniczym</span></strong> - <strong><span style=""font-weight: normal;"">2009</span></strong>. </font></p>",07/01/29,23,Katalityczne spalanie VOC oraz VOC-Cl obecnych w gazach pochodzących ze spalania odpadów medycznych i niebezpiecznych,"VOC, VOC-Cl, katalizator, spalanie, ozon, promieniowanie mikrofalowe ",173
107,4371,opisProjektuEfekt,"<p style=""margin-left: 0cm; text-align: justify; text-indent: 1cm;"" class=""MsoBodyTextIndent""><font size=""3""><span style=""font-family: Arial;"">Oczekuje się, że wymiernym wynikiem niniejszego projektu będzie urządzenie do oczyszczania wody pitnej za pomocą wyładowania elektrohydraulicznego. Przewiduje się zainteresowanie opracowanym urządzeniem przemysł lub utworzenie małego przedsiębiorstwa ”Spin-off”, celem wdrożenia osiągniętych wyników.<o:p></o:p></span></font></p>
<p style=""margin-left: 0cm; text-align: justify; text-indent: 1cm;"" class=""MsoBodyTextIndent""><font size=""3""><span style=""font-family: Arial;"">Uzyskane wyniki będą wkładem do jednego z priorytetowych kierunków badań, jakim jest ochrona zdrowia i środowiska. Zostaną one przedstawione w formie publikacji w czasopismach naukowych (Journal of Advanced Oxidation Technologies, Czechosloval Journal of Physics) i referatów na konferencjach w kraju i za granicą (11th Int. </span><span lang=""EN-US"" style=""font-family: Arial;"">Symp. on Plasma Chemistry HAKONE, 6<sup>th</sup> Int. Symp. on Non-themal Plasma Technologies, 23rd Symposium on Plasma Physics and Technologies, 14th Symp. on Applications of Plasma Physic), </span></font><span style=""font-family: Arial;""><font size=""3"">a także posłużą do przygotowania rozprawy doktorskiej mgr inż. Emilii Metel, jednej z wykonawców projektu.</font><o:p></o:p></span></p>",07/01/29,23,Oczyszczanie wody z mikroorganizmów za pomocą wyładowań elektrohydraulicznych,"ochrona środowiska, oczyszczanie wody, wyładowania elektryczne, plazma",173
108,4405,opisProjektuEfekt,"<p>Efektem projektu będą rejestratory ELA-1, kt&oacute;re mogą posłużyć do sprawdzania przetwornik&oacute;w standaryzujących sygnały pomiarowe w czasie rejestracji. Aktualnie werfikowane są zgodnie z zaleceniem producenta jedynie statycznie trzy punkt na charakterystyce przetwornika. Innym obszarem zastosowań rejestrator&oacute;w może być teren Stacji Techniczno-Postojowej Kabaty, gdzie co kilka lat realizowane są pomiary do oceny zagrożenia korozyjnego infrastruktury podziemnej.&nbsp;Być może dostępność i możliwości cyfrowych przetwornik&oacute;w pomiarowych pozwolą na stosowanie rejestrator&oacute;w w pomiarach konduktancji przjeścia torowisk naziemnych.</p>
<p>Niezależnie od uzyskanych efekt&oacute;w - ustalenie przyczyn wahań potencjału na wszystkich wytypowanych do badań elektrodach&nbsp;bądź na ich&nbsp;części, usunięcie wszystkich wad lub tylko części&nbsp;- wykonanie pracy pozwoli na podsumowujący np. dziesięcioletni okres eksploatacji metra&nbsp;przegląd zmian średniego&nbsp;( przykładowo dobowego) potencjału&nbsp;poszczeg&oacute;lnych odcink&oacute;w w czasie, kt&oacute;ry można zamieścić w kwartalniku&nbsp;Prace IEl.&nbsp;&nbsp;&nbsp;</p>
<p>W normach z zakresu ochrony elektrochemicznej przed korozją spotykane są określenia &quot;cisza nocna&quot;, &quot;godziny szczytu&quot; - posiadany już i pozyskany w wyniku przeprowadzonych prac badawczych materiał pozwoli zilustrować te pojęcia na przykładzie aglomeracji warszawskiej. </p>
<p>Przewiduje się, że uzyskane wyniki będą przedmiotem dw&oacute;ch referat&oacute;w na krajowych konferencjach: jednej o profilu trakcyjnym, a drugiej związanej z ochroną przed korozją, natomiast podsumowanie zostanie.&nbsp;</p>
<p>W przypadku jeżeli efektem przeprowadzonych prac będzie stwierdzenie prawidłowej pracy systemu MPB w zakresie wybranych elektrod to bedzie podstawa do podjęcia dyskusji na temat kryterium spadku napięcia wzdłuż konstrukcji tunelu z tw&oacute;rcami tego kryterium - TH Wupertal.&nbsp;</p>",07/01/31,23,Ustalenie przyczyn nietypowych zachowań potencjału niektórych elektrod zainstalowanych w systemie Monitoringu Prądów Błądzących,prądy bądzące; potencjał konstrukcji; cynkowe elektrody odniesienia;,173
