,Unnamed: 0,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD,LEMMATIZED
473,473.0,5403.0,opisProjektuEfekt,"publikacje naukowe oraz referaty na      konferencjach w kraju i zagranicą, z poszczególnych etapów badań
    przygotowanie rozprawy doktorskiej pod      tytułem: ewolucja porów w      procesie spiekania gruboziarnistego proszku tlenku cyrkonu",07/01/24,23.0,Ewolucja porów w procesie spiekania gruboziarnistego proszku tlenku cyrkonu,"tlenek cyrkonu, spiekanie, granulacja, porowatość",173.0,"publikacja naukowy oraz referat na konferencja w kraj i zagranica , z poszczególny etap badanie przygotowanie rozprawa doktorski pod tytuł : ewolucja por w proces spiekać gruboziarnisty proszek tlenek cyrkon"
474,474.0,5404.0,opisProjektuEfekt,"wyniki badań przewiduje się szeroko upowszechnić w postaci, publikacji naukowych, referatów na konferencjach krajowych i zagranicznych.
    wymiernym efektem będzie również przyczynienie się do rozwoju metody spiekania pps opracowanej w zespole przemian fazowych w plazmie wydziału inżynierii materiałowej politechniki warszawskiej.
    uzyskane rezultaty badań posłużą jako materiały do przyszłej pracy habilitacyjnej kierownika projektu.",07/01/19,23.0,Kompozyty Cu-diament o dużym przewodnictwie cieplnym na podłoża odprowadzające ciepło od urządzeń mikroelektronicznych,"kompozyty, kompozyt diament - miedź, spiekanie, Pulse Plasma Sintering",173.0,"wynik badanie przewidywać się szeroko upowszechnić w postać , publikacja naukowy , referat na konferencja krajowy i zagraniczny . wymierny efekt być również przyczynić się do rozwój metoda spiekać PPS opracować w zespół przemian fazowy w plazma wydział inżynieria materiałowy politechnika warszawski . uzyskać rezultat badanie posłużyć jako materiał do przyszły praca habilitacyjny kierownik projekt ."
475,475.0,5408.0,opisProjektuEfekt,"wyniki uzyskane, przede wszystkim zostaną upowszechnione przez napisanie rozprawy doktorskiej, oprcz tego podzielę się wynikami na łamach publikacji uniwersytetu wrocławskiego oraz wojskowychpublikacji naukowych. wyniki zostaną rwnież, rozpowszechnione w referatach na konferencjach naukowych w kraju, tematycznie związanych z poruszonym problemem badawczym.",07/01/19,23.0,Wartości życiowe młodzieży odbywającej zasadniczą służbę wojskową w okresie przemian ustrojowych w Polsce (lata 2002-2007),wartości życiowe,173.0,"wynik uzyskać , przed wszyscy zostać upowszechnić przez napisać rozprawa doktorski , oprcz to podzielić się wynik na łam publikacja uniwersytet wrocławski oraz wojskowychpublikacji naukowy . wynik zostać rwnież , rozpowszechniony w referat na konferencja naukowy w kraj , tematycznie związać z poruszyć problem badawczy ."
476,476.0,5409.0,opisProjektuEfekt,"realizacja zaplanowanych badań powinna poszerzyć wiedzę na temat wpływu białka niestrawionego w jelicie cienkim, jego ilości i składu aminokwasowego, na procesy fermentacyjne w jelicie grubym u zwierząt monogastrycznych. wyniki badań będą mogły mieć bezpośrednie zastosowanie w żywieniu świń, poprzez zmniejszenie niekorzystnego wpływu białek trawionych w mniejszym stopniu w jelicie cienkim (białka oporne). wyniki będą stanowiły podstawę do rozszerzenia stosowania metod in vitro w badaniach żywieniowych. wyniki będą publikowane w formie doniesień na konferencjach krajowych i zagranicznych oraz jako prace oryginalne w czasopismacho zasięgu międzynarodowym.",07/01/31,23.0,"Modyfikujący wpływ węglowodanów na procesy fermentacji i katabolizm białka w jelicie grubym - badania na prosiętach, szczurach i in vitro","fermentacja, fermentacja in vitro, krótkołańcuchowe kwasy tłuszczowe, węglowodany, białka, świnie, szczury",91.0,"realizacja zaplanować badanie powinny poszerzyć wiedza na temat wpływ białek strawić w jelito cienki , on ilość i skład aminokwasowy , na proces fermentacyjny w jelito grube u zwierzę monogastryczny . wynik badanie być móc mieć bezpośredni zastosowanie w żywienie świnia , poprzez zmniejszenie niekorzystny wpływ białek trawić w mniejszy stopień w jelito cienki ( białek oporny ) . wynik być stanowić podstawa do rozszerzyć stosować metoda in vitro w badanie żywieniowy . wynik być publikować w forma doniesienie na konferencja krajowy i zagraniczny oraz jako praca oryginalny w czasopismacho zasiąg międzynarodowy ."
477,477.0,5411.0,opisProjektuEfekt,"końcowym wynikiem realizacji projektu będzie raport zawierający:

    ergonomiczną      ocenę urządzeń sygnalizacyjnych na współczesnych ciągnikach i maszynach      rolniczych
    zalecenia      dla producentów i importerów urządzeń technicznych dla rolnictwa w      zakresie dostosowania urządzeń sygnalizacyjnych i instrukcji ich obsługi      do potrzeb operatorów
    określenie      zakresu działań normalizacyjnych dla poprawy obecnego systemu      przekazywania informacji stosowanego na narzędziach technicznych w      rolnictwie.",07/01/26,23.0,Dostosowanie urządzeń sygnalizacyjnych na ciągnikach i maszynach rolniczych do potrzeb operatorów,"ergonomia, urządzenia sygnalizacyjne, maszyny rolnicze",173.0,końcowy wynik realizacja projekt być raport zawierać : ergonomiczny ocena urządzenie sygnalizacyjny na współczesny ciągnik i maszyna rolniczy zalecenie dla producent i importer urządzenie techniczny dla rolnictwo w zakres dostosować urządzenie sygnalizacyjny i instrukcja on obsługa do potrzeb operator określenie zakres działanie normalizacyjny dla poprawa obecny system przekazywać informacja stosowany na narzędzie techniczny w rolnictwo .
478,478.0,5412.0,opisProjektuEfekt,przedstawiony projekt będzie częścią rozprawy doktorskiej mgr agnieszki kloch  doktorantki w instytucie nauk o środowisku uniwersytetu jagiellońskiego. wyniki zostaną ponadto opublikowane w czasopismach o randze międzynarodowej z wysokim impact factor.,07/01/25,23.0,Wpływ różnorodności genów głównego kompleksu zgodności tkankowej (MHC) na zapasożycenie oraz atrakcyjność samca u jelenia szlachetnego Cervus elaphus,"MHC, dobór partnera, pasożyty, Cervus elaphus",183.0,przedstawić projekt być część rozprawa doktorski mgr Agnieszka kloch doktorantka w instytut nauka o środowisko uniwersytet jagielloński . wynik zostać ponadto opublikować w czasopismo o ranga międzynarodowy z wysoki impact factor .
479,479.0,5413.0,opisProjektuEfekt,"uzyskane wyniki badań zostaną opublikowane w czasopismach z listy filadelfijskiej, pol. j. anim. sci., rocznikach naukowych zootechniki oraz trzodzie chlewnej i przeglądzie hodowlanym, a także zaprezentowane na międzynarodowych i krajowych konferencjach z zakresy chowu i hodowli trzody chlewnej. planuje się, że w ramach podjętego projektu badawczego wykonana będzie 1 praca doktorska i co najmniej 2 prace magisterskie.",07/01/29,23.0,"Cechy tuczne, behawior i jakość produktu rzeźnego w zależności od sposobu utrzymania i żywienia świń","tuczniki, utrzymanie alkierzowe, utrzymanie okólnikowe, system ściołowy, system bezściołowy, mieszanka pełnoporcjowa, zielonka, behawior, wartość tuczna, wartość rzeźna, dobrostan, żywność funkcjonalna, wskaźniki krwi",183.0,"uzyskać wynik badanie zostać opublikować w czasopismo z list filadelfijski , Pol . j . anim . sci . , rocznik naukowy zootechnika oraz trzoda chlewny i przegląd hodowlany , a także zaprezentować na międzynarodowy i krajowy konferencja z zakres chów i hodowla trzoda chlewny . planować się , że w rama podjąć projekt badawczy wykonać być 1 praca doktorski i co mało 2 praca magisterski ."
480,480.0,5416.0,opisProjektuEfekt,"efektem badań będą publikacje w renomowanych polskich czasopismach, publikacja monografii oraz prezentacja wynikw na konferencjach krajowych i zagranicznych.",07/01/18,23.0,"Zmiany ilościowe, jakościowe i przestrzenne krajobrazu, ich postrzeganie i ocena. Analiza przydatności wybranych metod opisu zmian krajobrazu w województwie wielkopolskim w latach 1989-2005","krajobraz, zmiany użytkowania ziemi, transformacja ustrojowa, województwo wielkopolskie",183.0,"efekt badanie być publikacja w renomowany polski czasopismo , publikacja monografia oraz prezentacja wynikw na konferencja krajowy i zagraniczny ."
481,481.0,5417.0,opisProjektuEfekt,"osiągnięte wyniki będą umieszczone w rozprawie doktorskiej wykonawcy projektu, mgr. wojciecha grajkowskiego.
 
przedstawiony projekt badawczy jest pionierski pod względem merytorycznym i nowatorski metodycznie. uzyskane wyniki doświadczalne będzie można opublikować w czasopismach o najwyższych notowaniach. zamierzamy również prezentować nasze wyniki na konferencjach naukowych w kraju i zagranicą. 
wszelkie dotychczas uzyskane, jak również przyszłe wyniki dotyczące oddziaływań pomiędzy białkami e. coli, zostaną opublikowane w bazie danych echobase (https:www.biolws1.york.ac.ukechobase).",07/01/29,23.0,Oddziaływanie kanału mechanoczułego MscS z cytoszkieletalnym białkiem FtsZ u E. coli.,"kanał mechanoczuły, cytoszkielet, Escherichia coli, domeny cytoplazmatyczne",183.0,"osiągnąć wynik być umieścić w rozprawa doktorski wykonawca projekt , mgr . Wojciech grajkowskiego . przedstawić projekt badawczy być pionierski pod względem merytoryczny i nowatorski metodycznie . uzyskać wynik doświadczalny być można opublikować w czasopismo o najwyższy notowania . zamierzać również prezentować nasze wynik na konferencja naukowy w kraj i zagranica . wszelki dotychczas uzyskać , jak również przyszły wynik dotyczyć oddziaływanie pomiędzy białek e . cola , zostać opublikować w baza dana echobase ( https : www . biolws1 . york . AC . ukechobase ) ."
482,482.0,5418.0,opisProjektuEfekt,"w wyniku projektu niniejszego projektu badawczego powstanie nowa metoda pomiaru in situ załamania fali powierzchniowej.
wyniki projektu zostaną udokumentowane poprzez publikacje w czasopismach o zasięgu międzynarodowym oraz poprzez referaty na konferencjach międzynarodowych poświęconych zarwno zagadnieniom akustyki morza jak i dynamiki morza (coastal dynamics) oraz na spotkaniu międzynarodowej grupy wise (wave in shallow water enviroment).",07/01/31,23.0,Eksperymentalne zbadanie widma dyssypacji energii falowania na morzu za pomocą udoskonalonych technik pasywnej akustycznej detekcji załamania fal powierzchniowych,"falowanie powierzchniowe, załamanie fal powierzchniowych, widmo dyssypacji energii falowania, hydroakustyka, szumy podwodne",173.0,w wynik projekt niniejszy projekt badawczy powstanie nowa metoda pomiar in sit załamanie fala powierzchniowy . wynik projekt zostać udokumentować poprzez publikacja w czasopismo o zasiąg międzynarodowy oraz poprzez referat na konferencja międzynarodowy poświęcony zarwno zagadnienie akustyka morze jak i dynamika morze ( coastal dynamics ) oraz na spotkanie międzynarodowy grupa wise ( wave in shallow water enviroment ) .
483,483.0,5419.0,opisProjektuEfekt,"wyniki badańbędą publikowane w czasopismach krajowych i międzynarodowych oraz upublicznianena licznych konferencjach o zasięgu krajowym i międzynarodowym.badaniaplanuje się rwnież wykorzystać w pracy habilitacyjnej (dr inż. sylwestra żelaznego)i pracach magisterskich. 
w pracach zwrci się uwagę na aspekty naukowe, identyfikacje i prawidłowy opis zjawisk podstawowych oraz aspekty praktyczne i środowiskowe. prawidłowy sposb prowadzenia paleniska fluidalnego przy spalaniurżnych typw odpadw, zakres optymalnych temperatur oraz emisje w fazie gazowej.",07/01/17,23.0,Badania popiołów po utylizacji termicznej odpadów bogatych w części palne oraz układów popiół-woda w aspekcie ich zagospodarowania.,"popioły lotne, ulylizacja odpadów, spalanie fluidalne",173.0,"wynik badańbędą publikować w czasopismo krajowy i międzynarodowy oraz upublicznianena liczny konferencja o zasiąg krajowy i międzynarodowy . badaniaplanuje się rwnież wykorzystać w praca habilitacyjny ( dr inż . sylwester żelazny ) i praca magisterski . w praca zwrci się uwaga na aspekt naukowy , identyfikacja i prawidłowy opis zjawisko podstawowy oraz aspekt praktyczny i środowiskowy . prawidłowy sposb prowadzenie palenisko fluidalny przy spalaniurżnych typw odPadwa , zakres optymalny temperatura oraz emisja w faza gazowy ."
484,484.0,5420.0,opisProjektuEfekt,"otrzymane wyniki wniosą nowy wkład w rozwj chemii nowych materiałw. opracowanie sposobu syntezy związkw nadtlenowych pozwoli na precyzyjne określenie rodzaju powstałego produktu w zależności od stężeń reagentw, ph środowiska czy czasu i temperatury krystalizacji. badania rozkładw związkw nadtlenowych pozwolą na dokładne poznanie kinetyki procesw, przez co możliwe będzie dobranie odpowiedniego związku tak aby jego rozkład nastąpił w określonych warunkach temperatury, lub aby otrzymać potrzebne w danej reakcji płprodukty.  ponadto otrzymane nowe połączenia związkw nadtlenowych mo(vi), w(vi) i v(v) będą badane pod kątem własności katalitycznych oraz w przypadku nadtlenowanadanw własności insulinomimetycznych.  rezultaty badań będą przedmiotem publikacji w czasopismach o międzynarodowym zasięgu. obrazy dyfrakcyjne zostaną przesłane do międzynarodowego centrum danych dyfrakcyjnych w celu zamieszczenia w oglnodostępnych bazach danych. wyniki badań będą rwnież prezentowane na międzynarodowych konferencjach (epdic, ecm, iucr congress).",07/01/30,23.0,"Badanie nowych związków nadtlenowych Mo(VI), W(VI) i V(V) oraz ich własności fizykochemicznych i chemicznych.","dyfraktometria proszkowa, nadtlenomolibdeniany, nadtlenowolframiany, nadtlenowanadany",173.0,"otrzymać wynik wnieść nowy wkład w rozwj chemia nowa materiałw . opracowanie sposób synteza związkw nadtlenowy pozwolić na precyzyjny określenie rodzaj powstały produkt w zależność od stężenie reagentw , PH środowisko czy czas i temperatura krystalizacja . badanie rozkładw związkw nadtlenowy pozwolić na dokładny poznanie kinetyka procesw , przez co możliwy być dobranie odpowiedni związek tak aby on rozkład nastąpić w określony warunek temperatura , lub aby otrzymać potrzebny w dana reakcja płprodukty . ponadto otrzymać nowa połączenie związkw nadtlenowy MO ( VI ) , w ( VI ) i V ( V ) być badany pod kąt własność katalityczny oraz w przypadek nadtlenowanadanw własność insulinomimetycznych . rezultat badanie być przedmiot publikacja w czasopismo o międzynarodowy zasiąg . obraz dyfrakcyjny zostać przesłać do międzynarodowy centrum dana dyfrakcyjny w cel zamieścić w oglnodostępnych baza dana . wynik badanie być rwnież prezentować na międzynarodowy konferencja ( epdic , ecm , iucr congress ) ."
485,485.0,5426.0,opisProjektuEfekt,"uzyskane wyniki badań posłużą do opracowania szczegłowej technologii obejmującej procesy przygotowania nasion roślin oleistych i dobrmetod i prametrw ich obrbki termicznej przed wytłaczaniem oleju. głwnym efektem badań będzie opatentowanie proponowanej technologii wraz z przygotowaniem instrukcji wdrożeniowych, opracowanych pod kątem ich szybkiego upowszechnienia w praktyce. kolejnym wymiernym efektem podjętegoproblemu badawczego będzie prezentacja wynikw badań na konferencjach naukowych (krajowych i zagranicznych) oraz branżowych, jak też publikacje w czasopismach naukowych. stanowiska badawcze (prasa do wytłaczania,kolorymetr) oprczrealizacjibadań zasadniczych objętych projektem badawczymwykorzystane zostaną do zajęć dydaktycznych ze studentami oraz udostępnione użytkownikom zewnętrznym (innymkatedrom, małym i średnimagrorafineriom z regionu, zrzeszonym producentom nasion roślin oleistych i ziłitp.). ponadto realizacja tego tematu dostarczy ciekawych wynikw, ktre będą wykorzystane do przygotowania pracy doktorskiej (p. mgr.agnieszka tatara) i rozprawy habilitacyjnej (dr inż. paweł sobczak). ralizacjaustalonego zakresu badań prowadzona będzie we wspłpracy z zakładami tłuszczowymi w bodaczowie i zakładem biotechnologii instytutu chemii przemysłowej w warszawie, z ktrymi zespłprojektu wspłpracuje od dłuższego czasu. w oparciu owspłpracę i konsultacje z tymi jednostkami przewiduje się etapowe, a nstępnie kompleksowe przeniesienie uzyskanych wynikw badańi ich zastosowaniedo praktyki (w konkretnej linii technologicznej zakładu przemysłowego).",07/01/30,23.0,Wpływ wybranych czynników i metod obróbki termicznej nasion roślin oleistych na efektywność wytłaczania oleju i jego jakość,"nasiona roślin oleistych, procesy przygotowawcze, obróbka termiczna nasion, efektywność wytłaczania, jakość oleju",173.0,"uzyskać wynik badanie posłużyć do opracowanie szczegłowej technologia obejmować proces przygotowanie nasienie roślina oleisty i dobrmetod i prametrw on obrbki termiczny przed wytłaczać olej . głwnym efekt badanie być opatentować proponować technologia wraz z przygotowanie instrukcja wdrożeniowy , opracować pod kąt on szybki upowszechnienie w praktyka . kolejny wymierny efekt podjętegoproblemu badawczy być prezentacja wynikw badanie na konferencja naukowy ( krajowy i zagraniczny ) oraz branżowy , jak też publikacja w czasopismo naukowy . stanowisko badawczy ( prasa do wytłaczać , kolorymetr ) oprczrealizacjibadań zasadniczy objąć projekt badawczymwykorzystane zostać do zajęcia dydaktyczny z student oraz udostępnić użytkownik zewnętrzny ( innymkatedrom , mała i średnimagrorafineriom z region , zrzeszona producent nasienie roślina oleisty i ziłitp . ) . ponadto realizacja to temat dostarczyć ciekawy wynikw , ktre być wykorzystać do przygotowanie praca doktorski ( p . mgr . Agnieszka tatar ) i rozprawa habilitacyjny ( dr inż . paweł Sobczak ) . ralizacjaustalonego zakres badanie prowadzony być w wspłpracy z zakład tłuszczowy w bodaczowie i zakład biotechnologia instytut chemia przemysłowy w warszawa , z ktrymi zespłprojektu wspłpracuje od długi czas . w oparcie owspłpracę i konsultacja z ten jednostka przewidywać się etapowy , a nstępnie kompleksowy przeniesienie uzyskać wynikw badańi on zastosowaniedo praktyka ( w konkretny linia technologiczny zakład przemysłowy ) ."
486,486.0,5427.0,opisProjektuEfekt,"uzyskane wyniki badań zostaną zaprezentowane w postaci:- komunikatu ustnego na corocznej konferencji naukowej polskiego towarzystwa chitynowego,  2007 oraz 2008.- prezentacji posterowej na konferencji modyfikacji polimerów 2007,- publikacji w czasopiśmie naukowym o zasięgu międzynarodowym- będą stanowiły część rozprawy habilitacyjnej.",07/01/12,23.0,Wpływ oddziaływań międzycząsteczkowych w mieszaninach polisacharydów z polimerami syntetycznymi na właściwości fizykochemiczne badanych mieszanin,"mieszaniny polimerowe, polisacharydy, stopień mieszalności, chitozan, karboksymetyloceluloza",173.0,"uzyskać wynik badanie zostać zaprezentować w postać : - komunikat ustny na coroczny konferencja naukowy polski towarzystwo chitynowy , 2007 oraz 2008 . - prezentacja posterowej na konferencja modyfikacja polimer 2007 , - publikacja w czasopismo naukowy o zasiąg międzynarodowy - być stanowić część rozprawa habilitacyjny ."
487,487.0,5428.0,opisProjektuEfekt,"wyniki proponowanych w projekcie badań będą przedmiotem: 

    prezentacji na międzynarodowych konferencjachakarologicznych(europejskie sympozjum akarologiczne w 2008, międzynarodowy kongres akarologiczny w 2010)
    prezentacji na xxx sympozjum akarologicznym w październiku 2009r.;
    publikacji naukowych, ktre zamierzamy opublikować w renomowanych czasopismach jak np. experimental and applied acarology, international journal of acarology, entomologia experimentalis et applicata, journal of applied entomology, evolutionary ecology. przewidujemy opublikowanie co najmniej trzech prac.",07/01/15,23.0,Specjalizacja żywicielska oraz status taksonomiczny szpecieli z rodzaju Aceria zasiedlających Poaceae i Liliaceae.,"Aceria tosichella, Aceria tulipae, Eriophyidae, Liliaceae, liliowate, Poaceae, rasy żywicielskie, specjacja, specyficzność żywicielska, specjalizacja żywicielska, szpeciele, trawy, zmienność genetyczna, zmienność morfologiczna",173.0,"wynik proponować w projekt badanie być przedmiot : prezentacja na międzynarodowy konferencjachakarologicznych ( europejski sympozjum akarologiczne w 2008 , międzynarodowy kongres akarologiczny w 2010 ) prezentacja na XXX sympozjum akarologicznym w październik 2009r . ; publikacja naukowy , ktre zamierzać opublikować w renomowany czasopismo jak na_przykład . experimental Anda applied acarology , international journal of acarology , entomologia experimentalis eta applicata , journal of applied entomology , evolutionary ecology . przewidywać opublikować co mało trzy praca ."
488,488.0,5436.0,opisProjektuEfekt,"wśrd wymiernych i udokumentowanych efektw realizacji projektu można w chwili obecnej wymienić: 

    
    opracowanie zweryfikowanych podstaw teoretycznych nowej metody kształtowania dużej odporności polietylenu na zużycie i deformację plastyczną, zapewniającej wysoką trwałość eksploatacyjną (znacznie wyższą od dotychczasowej) w ciernych skojarzeniach materiałowych polimer-metal, predestynowanych do zastosowania w endoprotezoplastyce;
    
    
    określenie technicznych warunkw kształtowania polimeru, sprowadzające się do doboru najkorzystniejszych wartości parametrw wstępnego odkształcenia plastycznego i dawki napromieniowania wiązką elektronw, ktre umożliwią osiągnięcie największej odporności na zużycie i deformację;
    
    
    stworzenie na podstawie uzyskanych wynikw o charakterze aplikacyjnym bazy do podjęcia prac rozwojowych: sformułowania wytycznych do przeprowadzenia cyklu badań na symulatorach stawu biodrowego, co będzie stanowić ostatnie ogniwo weryfikacji metody przed wdrożeniem jej ustaleń do praktyki klinicznej. wyniki mogą być rwnież z powodzeniem zastosowane w węzłach występujących w technice;
    
    
    wykorzystanie uzyskanych wynikw do zgłoszenia patentowego nowej, zweryfikowanej metody kształtowania właściwości funkcjonalnych polietylenu, przewidywanego do zastosowania na panewki endoprotez oraz w inżynierskich węzłach kinematycznych;
    
    
    określenie zasad prognozowania właściwości funkcjonalnych węzła polimer-metal za pomocą prostych, krtkotrwałych metod testowych;
    
    
    rozpowszechnienie opracowanej metody poprzez publikacje w renomowanych czasopismach i prezentacje na najważniejszych konferencjach z zakresu inżynierii materiałowej i powierzchni;
    
    
    wykorzystanie zweryfikowanych wynikw projektu badawczego jako podstawy dalszych prac kwalifikacyjnych adiunktw, kształtujących drogę swojego rozwoju naukowego.",07/01/17,23.0,Opracowanie metody podwyższenia trwałości eksploatacyjnej polimerowo-metalowych węzłów tarcia,"polimerowo-metalowe węzły tarcia, trwałość eksploatacyjna, skutki tarcia, kształtowanie odporności na zużycie i trwałą deformację, oddziaływanie przez odkształcenie i napromieniowanie wiązką elektronów, morfologia i struktura stereometryczna powierzchni tarcia, warstwa wierzchnia",173.0,"wśrd wymierny i udokumentować efektw realizacja projekt można w chwila obecna wymienić : opracowanie zweryfikować podstawa teoretyczny nowa metoda kształtować duży odporność polietylen na zużycie i deformacja plastyczny , zapewniający wysoki trwałość eksploatacyjny ( znacznie wysoki od dotychczasowy ) w cierny skojarzenie materiałowy polimer - metal , predestynować do zastosowanie w endoprotezoplastyce ; określenie techniczny warunkw kształtować polimer , sprowadzać się do dobór korzystny wartość parametrw wstępne odkształcić plastyczny i dawka napromieniowanie wiązka elektronw , ktre umożliwić osiągnięcie duży odporność na zużycie i deformacja ; stworzenie na podstawa uzyskać wynikw o charakter aplikacyjny baza do podjęcie praca rozwojowy : sformułowanie wytyczna do przeprowadzić cykl badanie na symulator staw biodrowy , co być stanowić ostatnie ogniwo weryfikacja metoda przed wdrożenie on ustalenie do praktyka kliniczny . wynik móc być rwnież z powodzenie zastosowany w węzeł występować w technika ; wykorzystanie uzyskać wynikw do zgłoszenie patentowy nowa , zweryfikować metoda kształtować właściwość funkcjonalny polietylen , przewidywać do zastosowanie na panewka endoproteza oraz w inżynierski węzeł kinematyczny ; określenie zasada prognozować właściwość funkcjonalny węzeł polimer - metal za pomoc prosta , krtkotrwałych metoda testowy ; rozpowszechnić opracować metoda poprzez publikacja w renomowany czasopismo i prezentacja na ważny konferencja z zakres inżynieria materiałowy i powierzchnia ; wykorzystanie zweryfikować wynikw projekt badawczy jako podstawa daleki praca kwalifikacyjny adiunktw , kształtujący droga swoje rozwój naukowy ."
489,489.0,5438.0,opisProjektuEfekt,"zakłada się czynny udział w konferencjach naukowych, gdzie prezentowane będą akualne wyniki badań socjologicznych. ponadto efekt badań zostanie szczegłowo opisany w planowanym wydaniurozprawy doktorskiej.",07/01/12,23.0,Aspiracje edukacyjno-zawodowe młodzieży kształcącej się w szkołach wyższych niepublicznych na terenie Dolnego Śląska w latach 2002-2007,"transformacja ustrojowa, zawód, aspiracje, społeczeństwo wiedzy, uczelnie niepubliczne",173.0,"zakładać się czynny udział w konferencja naukowy , gdzie prezentować być akualne wynik badanie socjologiczny . ponadto efekt badanie zostać szczegłowo opisać w planować wydaniurozprawy doktorski ."
490,490.0,5439.0,opisProjektuEfekt,"wymiernym efektem projektu ma być publikacja dwch pozycji książkowych oraz kilka prezentacji i odczytw na konferencjach naukowych i sympozjach językoznawstwa generatywnego w polsce i zagranicą.
jedna z pozycji książkowych podsumowujących wyniki naszych badań zostanie przygotowana w języku angielskim w celu lepszego rozpropagowania i udostępnienia wynikw naszej pracy w międzynarodowej przestrzeni badawczej. planujemy wydanie tej publikacji w renomowanym wydawnictwie niemieckim peter lang verlag. druga pozycja książkowa będzie przygotowana w języku polskim w celu upowszechnienia generatywnego podejścia do badań nad językiem wśrd polskich językoznawcw zajmujących się językoznawstwem oglnym. planujemy wydanie publikacji w języku polskim w wydawnictwie naukowym uniwersytetu im. adama mickiewicza w poznaniu. 
jedna z osb pracujących nad projektem, mgr anna snarska, przygotuje w jego ramach pracę doktorską dotyczącą interpretacji i derywacji wyrażeń z czasownikiem w formie gerundium w językach polskim i angielskim.",07/01/26,23.0,Właściwości podmiotu w zdaniach bezokolicznikowych oraz w wyrażeniach z czasownikiem w formie gerundium w językach polskim i angielskim,"bezokolicznik, podmiot, składnia, ",173.0,"wymierny efekt projekt mój być publikacja dwch pozycja książkowy oraz kilka prezentacja i odczytw na konferencja naukowy i sympozjum językoznawstwo generatywny w Polska i zagranica . jeden z pozycja książkowy podsumowujący wynik nasi badanie zostać przygotować w język angielski w cel lepsze rozpropagować i udostępnienie wynikw nasz praca w międzynarodowy przestrzeń badawczy . planować wydanie ten publikacja w renomowany wydawnictwo niemiecki Peter lang verlag . druga pozycja książkowy być przygotować w język polski w cel upowszechnienie generatywny podejście do badanie nad język wśrd polski językoznawcw zajmujący się językoznawstwo oglnym . planować wydanie publikacja w język polski w wydawnictwo naukowy uniwersytet im . Adam Mickiewicz w poznanie . jeden z osb pracująca nad projekt , mgr Anna snarska , przygotować w on rama praca doktorski dotyczyć interpretacja i derywacja wyrażenie z czasownik w forma gerundium w język polski i angielski ."
491,491.0,5440.0,opisProjektuEfekt,publikacje naukowe w renomowanych czasopismach międzynarodowych oraz referaty na konferencjach w kraju i za granicą,07/01/24,23.0,Temperaturowe zmiany struktury dwublokowego łańcucha kopolimerowego,"kopolimer blokowy, białka, symulacje molekularne, struktura",173.0,publikacja naukowy w renomowany czasopismo międzynarodowy oraz referat na konferencja w kraj i za granica
492,492.0,5444.0,opisProjektuEfekt,"wyniki otrzymane w czasie realizacji powyższego projektu badawczego będą opublikowane w formie przynajmniej 2-3 prac oryginalnych w czasopismach międzynarodowych. będą rwnież uwzględnione w monografii, ktrą planuje się opublikować w polskim czasopiśmie (acta biochemica polonica lub postępy biologii komrki). badania te stanowić będą istotną część pracy doktorskiej nowoprzyjętego doktoranta w zakładzie bioenergetyki uam- mgr andrzeja woyda-płoszczycy.

wyniki zostaną zaprezentowane w formie komunikatw pisemnych i referatw ustnych na kolejnych konferencjach polskiego towarzystwa biochemicznego oraz na specjalistycznych konferencjach międzynarodowych: european bioenergetic conference i mitochondrial physiology.",07/01/22,23.0,"Nukleotydy purynowe jako regulatory aktywności mitochondrialnych systemów rozpraszających energię, oksydazy alternatywnej i białka rozprzęgającego, w mitochondriach niższych eukariontów, na przykładzie ameby Acanthamoeba castellanii","mitochondria, białko rozprzęgające, oksydaza alternatywna, nukleotydy purynowe, ubichinon, kinetyka, rozpraszanie energii, Acanthamoeba castellanii",183.0,"wynik otrzymać w czas realizacja powyższe projekt badawczy być opublikować w forma przynajmniej 2 - 3 praca oryginalny w czasopismo międzynarodowy . być rwnież uwzględnić w monografia , ktrą planować się opublikować w polski czasopismo ( acta biochemica polonica lub postęp biologia komrki ) . badanie te stanowić być istotny część praca doktorski nowoprzyjęty doktorant w zakład bioenergetyka UAM - mgr Andrzej woyda - płoszczyca . wynik zostać zaprezentować w forma komunikatw pisemny i referatw ustny na kolejny konferencja polski towarzystwo biochemiczny oraz na specjalistyczny konferencja międzynarodowy : european bioenergetic conference i mitochondrial physiology ."
